Date,Barangay,DayOfWeek,Month,IsWeekend,Population,Total_Waste_kg
2025-03-18,Poblacion,1,3,0,4539,682.92
2025-03-18,Saint Christine,1,3,0,3019,441.11
2025-03-18,San Pedro,1,3,0,1446,212.79
2025-03-18,San Isidro,1,3,0,1198,171.52
2025-03-19,Anibongan,2,3,0,1246,182.95
2025-03-19,Banahao,2,3,0,2581,379.75
2025-03-19,Ban-as,2,3,0,1734,256.07
2025-03-19,Baucawe,2,3,0,1477,229.48
2025-03-19,Diatagon,2,3,0,7448,1135.66
2025-03-19,Ganayon,2,3,0,1241,200.66
2025-03-19,Liatimco,2,3,0,2054,335.23
2025-03-19,Manyayay,2,3,0,2513,377.36
2025-03-19,Payasan,2,3,0,2587,410.02
2025-03-19,Poblacion,2,3,0,4539,678.27
2025-03-19,Saint Christine,2,3,0,3019,467.45
2025-03-19,San Pedro,2,3,0,1446,209.06
2025-03-19,San Isidro,2,3,0,1198,194.6
2025-03-20,Anibongan,3,3,0,1246,194.94
2025-03-20,Banahao,3,3,0,2581,405.03
2025-03-20,Ban-as,3,3,0,1734,248.93
2025-03-20,Baucawe,3,3,0,1477,242.04
2025-03-20,Diatagon,3,3,0,7448,1124.93
2025-03-20,Ganayon,3,3,0,1240,203.54
2025-03-20,Liatimco,3,3,0,2054,307.76
2025-03-20,Manyayay,3,3,0,2513,376.04
2025-03-20,Payasan,3,3,0,2587,369.99
2025-03-20,Poblacion,3,3,0,4538,708.37
2025-03-20,Saint Christine,3,3,0,3019,474.24
2025-03-20,San Pedro,3,3,0,1446,219.15
2025-03-20,San Isidro,3,3,0,1198,183.37
2025-03-21,Anibongan,4,3,0,1246,190.1
2025-03-21,Banahao,4,3,0,2581,370.87
2025-03-21,Ban-as,4,3,0,1734,265.98
2025-03-21,Baucawe,4,3,0,1476,230.77
2025-03-21,Diatagon,4,3,0,7448,1074.1
2025-03-21,Ganayon,4,3,0,1240,195.7
2025-03-21,Liatimco,4,3,0,2054,314.7
2025-03-21,Manyayay,4,3,0,2513,404.34
2025-03-21,Payasan,4,3,0,2587,403.8
2025-03-21,Poblacion,4,3,0,4538,697.96
2025-03-21,Saint Christine,4,3,0,3019,495.39
2025-03-21,San Pedro,4,3,0,1446,211.94
2025-03-21,San Isidro,4,3,0,1198,187.34
2025-03-22,Anibongan,5,3,1,1246,203.58
2025-03-22,Banahao,5,3,1,2581,410.09
2025-03-22,Ban-as,5,3,1,1734,287.34
2025-03-22,Baucawe,5,3,1,1476,249.56
2025-03-22,Diatagon,5,3,1,7448,1162.4
2025-03-22,Ganayon,5,3,1,1240,198.51
2025-03-22,Liatimco,5,3,1,2054,322.64
2025-03-22,Manyayay,5,3,1,2513,435.32
2025-03-22,Payasan,5,3,1,2587,408.12
2025-03-22,Poblacion,5,3,1,4538,719.74
2025-03-22,Saint Christine,5,3,1,3019,505.46
2025-03-22,San Pedro,5,3,1,1446,233.29
2025-03-22,San Isidro,5,3,1,1198,186.08
2025-03-23,Anibongan,6,3,1,1246,192.73
2025-03-23,Banahao,6,3,1,2580,435.54
2025-03-23,Ban-as,6,3,1,1734,290.33
2025-03-23,Baucawe,6,3,1,1476,249.26
2025-03-23,Diatagon,6,3,1,7447,1288.06
2025-03-23,Ganayon,6,3,1,1240,197.0
2025-03-23,Liatimco,6,3,1,2053,364.0
2025-03-23,Manyayay,6,3,1,2513,399.98
2025-03-23,Payasan,6,3,1,2587,420.61
2025-03-23,Poblacion,6,3,1,4538,732.8
2025-03-23,Saint Christine,6,3,1,3019,532.58
2025-03-23,San Pedro,6,3,1,1446,246.05
2025-03-23,San Isidro,6,3,1,1198,205.73
2025-03-24,Anibongan,0,3,0,1246,189.81
2025-03-24,Banahao,0,3,0,2580,412.4
2025-03-24,Ban-as,0,3,0,1734,280.28
2025-03-24,Baucawe,0,3,0,1476,238.54
2025-03-24,Diatagon,0,3,0,7447,1066.86
2025-03-24,Ganayon,0,3,0,1240,200.01
2025-03-24,Liatimco,0,3,0,2053,296.18
2025-03-24,Manyayay,0,3,0,2513,365.01
2025-03-24,Payasan,0,3,0,2587,370.58
2025-03-24,Poblacion,0,3,0,4538,740.55
2025-03-24,Saint Christine,0,3,0,3019,436.87
2025-03-24,San Pedro,0,3,0,1446,217.77
2025-03-24,San Isidro,0,3,0,1198,175.54
2025-03-25,Anibongan,1,3,0,1246,194.14
2025-03-25,Banahao,1,3,0,2580,421.82
2025-03-25,Ban-as,1,3,0,1733,263.32
2025-03-25,Baucawe,1,3,0,1476,229.51
2025-03-25,Diatagon,1,3,0,7447,1189.91
2025-03-25,Ganayon,1,3,0,1240,183.57
2025-03-25,Liatimco,1,3,0,2053,305.81
2025-03-25,Manyayay,1,3,0,2513,360.51
2025-03-25,Payasan,1,3,0,2587,412.98
2025-03-25,Poblacion,1,3,0,4538,671.25
2025-03-25,Saint Christine,1,3,0,3019,432.1
2025-03-25,San Pedro,1,3,0,1445,224.48
2025-03-25,San Isidro,1,3,0,1198,183.23
2025-03-26,Anibongan,2,3,0,1246,203.75
2025-03-26,Banahao,2,3,0,2580,371.71
2025-03-26,Ban-as,2,3,0,1733,280.11
2025-03-26,Baucawe,2,3,0,1476,224.41
2025-03-26,Diatagon,2,3,0,7447,1207.95
2025-03-26,Ganayon,2,3,0,1240,183.87
2025-03-26,Liatimco,2,3,0,2053,295.89
2025-03-26,Manyayay,2,3,0,2513,382.48
2025-03-26,Payasan,2,3,0,2587,395.15
2025-03-26,Poblacion,2,3,0,4538,664.19
2025-03-26,Saint Christine,2,3,0,3018,444.95
2025-03-26,San Pedro,2,3,0,1445,235.9
2025-03-26,San Isidro,2,3,0,1198,194.02
2025-03-27,Anibongan,3,3,0,1246,186.02
2025-03-27,Banahao,3,3,0,2580,420.93
2025-03-27,Ban-as,3,3,0,1733,251.34
2025-03-27,Baucawe,3,3,0,1476,236.2
2025-03-27,Diatagon,3,3,0,7447,1116.45
2025-03-27,Ganayon,3,3,0,1240,185.44
2025-03-27,Liatimco,3,3,0,2053,314.16
2025-03-27,Manyayay,3,3,0,2513,364.15
2025-03-27,Payasan,3,3,0,2587,381.18
2025-03-27,Poblacion,3,3,0,4537,709.1
2025-03-27,Saint Christine,3,3,0,3018,438.24
2025-03-27,San Pedro,3,3,0,1445,210.75
2025-03-27,San Isidro,3,3,0,1198,185.77
2025-03-28,Anibongan,4,3,0,1246,189.08
2025-03-28,Banahao,4,3,0,2580,417.44
2025-03-28,Ban-as,4,3,0,1733,280.81
2025-03-28,Baucawe,4,3,0,1476,230.3
2025-03-28,Diatagon,4,3,0,7446,1107.62
2025-03-28,Ganayon,4,3,0,1240,198.76
2025-03-28,Liatimco,4,3,0,2053,325.88
2025-03-28,Manyayay,4,3,0,2513,381.92
2025-03-28,Payasan,4,3,0,2587,385.78
2025-03-28,Poblacion,4,3,0,4537,698.57
2025-03-28,Saint Christine,4,3,0,3018,465.65
2025-03-28,San Pedro,4,3,0,1445,219.31
2025-03-28,San Isidro,4,3,0,1198,177.03
2025-03-29,Anibongan,5,3,1,1246,197.05
2025-03-29,Banahao,5,3,1,2580,415.59
2025-03-29,Ban-as,5,3,1,1733,270.71
2025-03-29,Baucawe,5,3,1,1476,251.7
2025-03-29,Diatagon,5,3,1,7446,1254.2
2025-03-29,Ganayon,5,3,1,1240,196.38
2025-03-29,Liatimco,5,3,1,2053,319.34
2025-03-29,Manyayay,5,3,1,2513,406.75
2025-03-29,Payasan,5,3,1,2587,429.95
2025-03-29,Poblacion,5,3,1,4537,749.67
2025-03-29,Saint Christine,5,3,1,3018,504.42
2025-03-29,San Pedro,5,3,1,1445,254.84
2025-03-29,San Isidro,5,3,1,1198,193.92
2025-03-30,Anibongan,6,3,1,1246,201.33
2025-03-30,Banahao,6,3,1,2580,413.44
2025-03-30,Ban-as,6,3,1,1733,290.95
2025-03-30,Baucawe,6,3,1,1476,227.95
2025-03-30,Diatagon,6,3,1,7446,1301.7
2025-03-30,Ganayon,6,3,1,1240,192.08
2025-03-30,Liatimco,6,3,1,2053,349.52
2025-03-30,Manyayay,6,3,1,2512,392.88
2025-03-30,Payasan,6,3,1,2587,442.9
2025-03-30,Poblacion,6,3,1,4537,793.95
2025-03-30,Saint Christine,6,3,1,3018,484.94
2025-03-30,San Pedro,6,3,1,1445,237.18
2025-03-30,San Isidro,6,3,1,1198,205.8
2025-03-31,Anibongan,0,3,0,1246,193.72
2025-03-31,Banahao,0,3,0,2580,386.06
2025-03-31,Ban-as,0,3,0,1733,272.38
2025-03-31,Baucawe,0,3,0,1476,223.3
2025-03-31,Diatagon,0,3,0,7446,1167.13
2025-03-31,Ganayon,0,3,0,1240,186.83
2025-03-31,Liatimco,0,3,0,2053,297.87
2025-03-31,Manyayay,0,3,0,2512,360.5
2025-03-31,Payasan,0,3,0,2587,377.87
2025-03-31,Poblacion,0,3,0,4537,670.3
2025-03-31,Saint Christine,0,3,0,3018,474.5
2025-03-31,San Pedro,0,3,0,1445,228.17
2025-03-31,San Isidro,0,3,0,1198,179.48
2025-04-01,Anibongan,1,4,0,1246,203.27
2025-04-01,Banahao,1,4,0,2580,376.91
2025-04-01,Ban-as,1,4,0,1733,255.12
2025-04-01,Baucawe,1,4,0,1476,219.62
2025-04-01,Diatagon,1,4,0,7445,1144.85
2025-04-01,Ganayon,1,4,0,1240,192.69
2025-04-01,Liatimco,1,4,0,2053,313.0
2025-04-01,Manyayay,1,4,0,2512,369.43
2025-04-01,Payasan,1,4,0,2586,408.47
2025-04-01,Poblacion,1,4,0,4537,651.98
2025-04-01,Saint Christine,1,4,0,3018,491.51
2025-04-01,San Pedro,1,4,0,1445,215.61
2025-04-01,San Isidro,1,4,0,1198,178.43
2025-04-02,Anibongan,2,4,0,1246,178.67
2025-04-02,Banahao,2,4,0,2580,421.02
2025-04-02,Ban-as,2,4,0,1733,271.06
2025-04-02,Baucawe,2,4,0,1476,235.23
2025-04-02,Diatagon,2,4,0,7445,1219.53
2025-04-02,Ganayon,2,4,0,1240,178.44
2025-04-02,Liatimco,2,4,0,2053,329.74
2025-04-02,Manyayay,2,4,0,2512,396.12
2025-04-02,Payasan,2,4,0,2586,398.34
2025-04-02,Poblacion,2,4,0,4537,744.06
2025-04-02,Saint Christine,2,4,0,3018,441.91
2025-04-02,San Pedro,2,4,0,1445,225.33
2025-04-02,San Isidro,2,4,0,1198,181.1
2025-04-03,Anibongan,3,4,0,1246,185.26
2025-04-03,Banahao,3,4,0,2580,418.3
2025-04-03,Ban-as,3,4,0,1733,264.73
2025-04-03,Baucawe,3,4,0,1476,218.33
2025-04-03,Diatagon,3,4,0,7445,1156.38
2025-04-03,Ganayon,3,4,0,1240,197.74
2025-04-03,Liatimco,3,4,0,2053,333.75
2025-04-03,Manyayay,3,4,0,2512,380.23
2025-04-03,Payasan,3,4,0,2586,382.64
2025-04-03,Poblacion,3,4,0,4536,723.82
2025-04-03,Saint Christine,3,4,0,3018,438.21
2025-04-03,San Pedro,3,4,0,1445,233.4
2025-04-03,San Isidro,3,4,0,1198,172.48
2025-04-04,Anibongan,4,4,0,1246,196.22
2025-04-04,Banahao,4,4,0,2579,375.2
2025-04-04,Ban-as,4,4,0,1733,265.31
2025-04-04,Baucawe,4,4,0,1476,221.2
2025-04-04,Diatagon,4,4,0,7445,1144.74
2025-04-04,Ganayon,4,4,0,1240,182.19
2025-04-04,Liatimco,4,4,0,2053,316.55
2025-04-04,Manyayay,4,4,0,2512,379.77
2025-04-04,Payasan,4,4,0,2586,392.18
2025-04-04,Poblacion,4,4,0,4536,679.48
2025-04-04,Saint Christine,4,4,0,3018,439.69
2025-04-04,San Pedro,4,4,0,1445,220.6
2025-04-04,San Isidro,4,4,0,1198,173.27
2025-04-05,Anibongan,5,4,1,1246,194.05
2025-04-05,Banahao,5,4,1,2579,438.4
2025-04-05,Ban-as,5,4,1,1733,267.77
2025-04-05,Baucawe,5,4,1,1476,233.25
2025-04-05,Diatagon,5,4,1,7444,1157.8
2025-04-05,Ganayon,5,4,1,1240,197.86
2025-04-05,Liatimco,5,4,1,2053,356.06
2025-04-05,Manyayay,5,4,1,2512,393.49
2025-04-05,Payasan,5,4,1,2586,444.26
2025-04-05,Poblacion,5,4,1,4536,715.5
2025-04-05,Saint Christine,5,4,1,3018,470.07
2025-04-05,San Pedro,5,4,1,1445,229.41
2025-04-05,San Isidro,5,4,1,1197,184.94
2025-04-06,Anibongan,6,4,1,1246,195.45
2025-04-06,Banahao,6,4,1,2579,437.11
2025-04-06,Ban-as,6,4,1,1733,295.34
2025-04-06,Baucawe,6,4,1,1476,261.42
2025-04-06,Diatagon,6,4,1,7444,1170.61
2025-04-06,Ganayon,6,4,1,1240,210.53
2025-04-06,Liatimco,6,4,1,2053,351.85
2025-04-06,Manyayay,6,4,1,2512,444.06
2025-04-06,Payasan,6,4,1,2586,442.93
2025-04-06,Poblacion,6,4,1,4536,718.5
2025-04-06,Saint Christine,6,4,1,3017,474.62
2025-04-06,San Pedro,6,4,1,1445,254.78
2025-04-06,San Isidro,6,4,1,1197,203.72
2025-04-07,Anibongan,0,4,0,1246,179.28
2025-04-07,Banahao,0,4,0,2579,374.92
2025-04-07,Ban-as,0,4,0,1733,273.07
2025-04-07,Baucawe,0,4,0,1476,238.35
2025-04-07,Diatagon,0,4,0,7444,1202.55
2025-04-07,Ganayon,0,4,0,1240,201.92
2025-04-07,Liatimco,0,4,0,2052,327.8
2025-04-07,Manyayay,0,4,0,2512,359.63
2025-04-07,Payasan,0,4,0,2586,379.42
2025-04-07,Poblacion,0,4,0,4536,707.79
2025-04-07,Saint Christine,0,4,0,3017,463.41
2025-04-07,San Pedro,0,4,0,1445,214.13
2025-04-07,San Isidro,0,4,0,1197,193.55
2025-04-08,Anibongan,1,4,0,1245,185.66
2025-04-08,Banahao,1,4,0,2579,390.04
2025-04-08,Ban-as,1,4,0,1733,253.29
2025-04-08,Baucawe,1,4,0,1476,235.01
2025-04-08,Diatagon,1,4,0,7444,1086.03
2025-04-08,Ganayon,1,4,0,1240,194.19
2025-04-08,Liatimco,1,4,0,2052,323.66
2025-04-08,Manyayay,1,4,0,2512,371.49
2025-04-08,Payasan,1,4,0,2586,372.7
2025-04-08,Poblacion,1,4,0,4536,721.02
2025-04-08,Saint Christine,1,4,0,3017,472.4
2025-04-08,San Pedro,1,4,0,1445,207.03
2025-04-08,San Isidro,1,4,0,1197,176.64
2025-04-09,Anibongan,2,4,0,1245,194.59
2025-04-09,Banahao,2,4,0,2579,394.96
2025-04-09,Ban-as,2,4,0,1733,251.62
2025-04-09,Baucawe,2,4,0,1476,219.51
2025-04-09,Diatagon,2,4,0,7443,1186.19
2025-04-09,Ganayon,2,4,0,1240,194.23
2025-04-09,Liatimco,2,4,0,2052,322.31
2025-04-09,Manyayay,2,4,0,2512,409.31
2025-04-09,Payasan,2,4,0,2586,419.03
2025-04-09,Poblacion,2,4,0,4536,674.77
2025-04-09,Saint Christine,2,4,0,3017,465.72
2025-04-09,San Pedro,2,4,0,1445,207.08
2025-04-09,San Isidro,2,4,0,1197,172.07
2025-04-10,Anibongan,3,4,0,1245,196.93
2025-04-10,Banahao,3,4,0,2579,388.35
2025-04-10,Ban-as,3,4,0,1733,258.57
2025-04-10,Baucawe,3,4,0,1476,230.82
2025-04-10,Diatagon,3,4,0,7443,1204.52
2025-04-10,Ganayon,3,4,0,1240,181.84
2025-04-10,Liatimco,3,4,0,2052,295.11
2025-04-10,Manyayay,3,4,0,2512,410.97
2025-04-10,Payasan,3,4,0,2586,398.17
2025-04-10,Poblacion,3,4,0,4535,685.52
2025-04-10,Saint Christine,3,4,0,3017,441.05
2025-04-10,San Pedro,3,4,0,1445,229.14
2025-04-10,San Isidro,3,4,0,1197,173.16
2025-04-11,Anibongan,4,4,0,1245,201.33
2025-04-11,Banahao,4,4,0,2579,411.7
2025-04-11,Ban-as,4,4,0,1733,253.81
2025-04-11,Baucawe,4,4,0,1475,237.55
2025-04-11,Diatagon,4,4,0,7443,1204.22
2025-04-11,Ganayon,4,4,0,1240,196.81
2025-04-11,Liatimco,4,4,0,2052,322.08
2025-04-11,Manyayay,4,4,0,2511,395.14
2025-04-11,Payasan,4,4,0,2586,394.7
2025-04-11,Poblacion,4,4,0,4535,697.75
2025-04-11,Saint Christine,4,4,0,3017,467.55
2025-04-11,San Pedro,4,4,0,1445,235.47
2025-04-11,San Isidro,4,4,0,1197,193.87
2025-04-12,Anibongan,5,4,1,1245,193.98
2025-04-12,Banahao,5,4,1,2579,401.33
2025-04-12,Ban-as,5,4,1,1733,302.99
2025-04-12,Baucawe,5,4,1,1475,256.45
2025-04-12,Diatagon,5,4,1,7443,1152.57
2025-04-12,Ganayon,5,4,1,1240,218.28
2025-04-12,Liatimco,5,4,1,2052,327.13
2025-04-12,Manyayay,5,4,1,2511,400.55
2025-04-12,Payasan,5,4,1,2586,407.84
2025-04-12,Poblacion,5,4,1,4535,716.1
2025-04-12,Saint Christine,5,4,1,3017,486.65
2025-04-12,San Pedro,5,4,1,1445,227.61
2025-04-12,San Isidro,5,4,1,1197,195.34
2025-04-13,Anibongan,6,4,1,1245,200.49
2025-04-13,Banahao,6,4,1,2579,446.09
2025-04-13,Ban-as,6,4,1,1732,290.85
2025-04-13,Baucawe,6,4,1,1475,247.52
2025-04-13,Diatagon,6,4,1,7443,1169.16
2025-04-13,Ganayon,6,4,1,1240,202.57
2025-04-13,Liatimco,6,4,1,2052,329.09
2025-04-13,Manyayay,6,4,1,2511,431.48
2025-04-13,Payasan,6,4,1,2585,411.56
2025-04-13,Poblacion,6,4,1,4535,706.94
2025-04-13,Saint Christine,6,4,1,3017,505.33
2025-04-13,San Pedro,6,4,1,1445,227.44
2025-04-13,San Isidro,6,4,1,1197,191.2
2025-04-14,Anibongan,0,4,0,1245,182.44
2025-04-14,Banahao,0,4,0,2579,421.08
2025-04-14,Ban-as,0,4,0,1732,282.71
2025-04-14,Baucawe,0,4,0,1475,240.49
2025-04-14,Diatagon,0,4,0,7442,1181.8
2025-04-14,Ganayon,0,4,0,1239,198.57
2025-04-14,Liatimco,0,4,0,2052,333.92
2025-04-14,Manyayay,0,4,0,2511,389.18
2025-04-14,Payasan,0,4,0,2585,418.24
2025-04-14,Poblacion,0,4,0,4535,669.21
2025-04-14,Saint Christine,0,4,0,3017,446.24
2025-04-14,San Pedro,0,4,0,1445,212.82
2025-04-14,San Isidro,0,4,0,1197,188.6
2025-04-15,Anibongan,1,4,0,1245,188.82
2025-04-15,Banahao,1,4,0,2579,371.65
2025-04-15,Ban-as,1,4,0,1732,256.3
2025-04-15,Baucawe,1,4,0,1475,223.37
2025-04-15,Diatagon,1,4,0,7442,1129.72
2025-04-15,Ganayon,1,4,0,1239,198.75
2025-04-15,Liatimco,1,4,0,2052,316.16
2025-04-15,Manyayay,1,4,0,2511,404.06
2025-04-15,Payasan,1,4,0,2585,373.32
2025-04-15,Poblacion,1,4,0,4535,711.62
2025-04-15,Saint Christine,1,4,0,3017,454.46
2025-04-15,San Pedro,1,4,0,1444,208.69
2025-04-15,San Isidro,1,4,0,1197,184.71
2025-04-16,Anibongan,2,4,0,1245,180.14
2025-04-16,Banahao,2,4,0,2578,413.24
2025-04-16,Ban-as,2,4,0,1732,253.65
2025-04-16,Baucawe,2,4,0,1475,233.75
2025-04-16,Diatagon,2,4,0,7442,1088.31
2025-04-16,Ganayon,2,4,0,1239,188.08
2025-04-16,Liatimco,2,4,0,2052,326.35
2025-04-16,Manyayay,2,4,0,2511,382.49
2025-04-16,Payasan,2,4,0,2585,404.34
2025-04-16,Poblacion,2,4,0,4535,711.88
2025-04-16,Saint Christine,2,4,0,3016,431.97
2025-04-16,San Pedro,2,4,0,1444,224.42
2025-04-16,San Isidro,2,4,0,1197,184.91
2025-04-17,Anibongan,3,4,0,1245,181.91
2025-04-17,Banahao,3,4,0,2578,397.68
2025-04-17,Ban-as,3,4,0,1732,281.73
2025-04-17,Baucawe,3,4,0,1475,220.0
2025-04-17,Diatagon,3,4,0,7442,1079.03
2025-04-17,Ganayon,3,4,0,1239,181.82
2025-04-17,Liatimco,3,4,0,2052,329.69
2025-04-17,Manyayay,3,4,0,2511,395.89
2025-04-17,Payasan,3,4,0,2585,412.89
2025-04-17,Poblacion,3,4,0,4534,682.21
2025-04-17,Saint Christine,3,4,0,3016,477.33
2025-04-17,San Pedro,3,4,0,1444,224.07
2025-04-17,San Isidro,3,4,0,1197,191.78
2025-04-18,Anibongan,4,4,0,1245,194.06
2025-04-18,Banahao,4,4,0,2578,421.74
2025-04-18,Ban-as,4,4,0,1732,261.21
2025-04-18,Baucawe,4,4,0,1475,240.49
2025-04-18,Diatagon,4,4,0,7441,1138.43
2025-04-18,Ganayon,4,4,0,1239,193.53
2025-04-18,Liatimco,4,4,0,2052,335.73
2025-04-18,Manyayay,4,4,0,2511,375.19
2025-04-18,Payasan,4,4,0,2585,383.93
2025-04-18,Poblacion,4,4,0,4534,683.6
2025-04-18,Saint Christine,4,4,0,3016,440.6
2025-04-18,San Pedro,4,4,0,1444,225.51
2025-04-18,San Isidro,4,4,0,1197,181.42
2025-04-19,Anibongan,5,4,1,1245,217.56
2025-04-19,Banahao,5,4,1,2578,411.85
2025-04-19,Ban-as,5,4,1,1732,269.81
2025-04-19,Baucawe,5,4,1,1475,228.36
2025-04-19,Diatagon,5,4,1,7441,1176.41
2025-04-19,Ganayon,5,4,1,1239,198.12
2025-04-19,Liatimco,5,4,1,2052,332.66
2025-04-19,Manyayay,5,4,1,2511,408.86
2025-04-19,Payasan,5,4,1,2585,410.21
2025-04-19,Poblacion,5,4,1,4534,744.75
2025-04-19,Saint Christine,5,4,1,3016,491.13
2025-04-19,San Pedro,5,4,1,1444,240.02
2025-04-19,San Isidro,5,4,1,1197,188.0
2025-04-20,Anibongan,6,4,1,1245,217.09
2025-04-20,Banahao,6,4,1,2578,448.93
2025-04-20,Ban-as,6,4,1,1732,276.07
2025-04-20,Baucawe,6,4,1,1475,251.55
2025-04-20,Diatagon,6,4,1,7441,1271.55
2025-04-20,Ganayon,6,4,1,1239,206.69
2025-04-20,Liatimco,6,4,1,2052,329.99
2025-04-20,Manyayay,6,4,1,2511,395.68
2025-04-20,Payasan,6,4,1,2585,411.82
2025-04-20,Poblacion,6,4,1,4534,800.99
2025-04-20,Saint Christine,6,4,1,3016,504.68
2025-04-20,San Pedro,6,4,1,1444,237.69
2025-04-20,San Isidro,6,4,1,1197,196.33
2025-04-21,Anibongan,0,4,0,1245,192.09
2025-04-21,Banahao,0,4,0,2578,370.23
2025-04-21,Ban-as,0,4,0,1732,282.28
2025-04-21,Baucawe,0,4,0,1475,238.64
2025-04-21,Diatagon,0,4,0,7441,1128.17
2025-04-21,Ganayon,0,4,0,1239,186.34
2025-04-21,Liatimco,0,4,0,2052,331.4
2025-04-21,Manyayay,0,4,0,2511,404.29
2025-04-21,Payasan,0,4,0,2585,401.72
2025-04-21,Poblacion,0,4,0,4534,744.22
2025-04-21,Saint Christine,0,4,0,3016,448.65
2025-04-21,San Pedro,0,4,0,1444,206.61
2025-04-21,San Isidro,0,4,0,1197,192.95
2025-04-22,Anibongan,1,4,0,1245,203.19
2025-04-22,Banahao,1,4,0,2578,393.51
2025-04-22,Ban-as,1,4,0,1732,276.77
2025-04-22,Baucawe,1,4,0,1475,214.19
2025-04-22,Diatagon,1,4,0,7440,1194.4
2025-04-22,Ganayon,1,4,0,1239,185.78
2025-04-22,Liatimco,1,4,0,2051,310.96
2025-04-22,Manyayay,1,4,0,2511,367.85
2025-04-22,Payasan,1,4,0,2585,406.49
2025-04-22,Poblacion,1,4,0,4534,687.15
2025-04-22,Saint Christine,1,4,0,3016,448.9
2025-04-22,San Pedro,1,4,0,1444,225.84
2025-04-22,San Isidro,1,4,0,1197,171.14
2025-04-23,Anibongan,2,4,0,1245,190.55
2025-04-23,Banahao,2,4,0,2578,421.75
2025-04-23,Ban-as,2,4,0,1732,259.4
2025-04-23,Baucawe,2,4,0,1475,230.66
2025-04-23,Diatagon,2,4,0,7440,1089.39
2025-04-23,Ganayon,2,4,0,1239,194.14
2025-04-23,Liatimco,2,4,0,2051,333.48
2025-04-23,Manyayay,2,4,0,2511,369.38
2025-04-23,Payasan,2,4,0,2585,419.87
2025-04-23,Poblacion,2,4,0,4534,668.11
2025-04-23,Saint Christine,2,4,0,3016,472.62
2025-04-23,San Pedro,2,4,0,1444,222.2
2025-04-23,San Isidro,2,4,0,1197,188.65
2025-04-24,Anibongan,3,4,0,1245,179.46
2025-04-24,Banahao,3,4,0,2578,378.38
2025-04-24,Ban-as,3,4,0,1732,270.06
2025-04-24,Baucawe,3,4,0,1475,232.73
2025-04-24,Diatagon,3,4,0,7440,1104.57
2025-04-24,Ganayon,3,4,0,1239,182.21
2025-04-24,Liatimco,3,4,0,2051,307.64
2025-04-24,Manyayay,3,4,0,2510,375.42
2025-04-24,Payasan,3,4,0,2585,404.34
2025-04-24,Poblacion,3,4,0,4533,711.76
2025-04-24,Saint Christine,3,4,0,3016,459.32
2025-04-24,San Pedro,3,4,0,1444,215.56
2025-04-24,San Isidro,3,4,0,1197,179.86
2025-04-25,Anibongan,4,4,0,1245,201.38
2025-04-25,Banahao,4,4,0,2578,369.1
2025-04-25,Ban-as,4,4,0,1732,263.63
2025-04-25,Baucawe,4,4,0,1475,219.11
2025-04-25,Diatagon,4,4,0,7440,1103.06
2025-04-25,Ganayon,4,4,0,1239,186.08
2025-04-25,Liatimco,4,4,0,2051,330.27
2025-04-25,Manyayay,4,4,0,2510,367.33
2025-04-25,Payasan,4,4,0,2584,400.71
2025-04-25,Poblacion,4,4,0,4533,684.3
2025-04-25,Saint Christine,4,4,0,3016,455.5
2025-04-25,San Pedro,4,4,0,1444,220.0
2025-04-25,San Isidro,4,4,0,1197,187.17
2025-04-26,Anibongan,5,4,1,1245,205.28
2025-04-26,Banahao,5,4,1,2578,419.67
2025-04-26,Ban-as,5,4,1,1732,285.08
2025-04-26,Baucawe,5,4,1,1475,248.73
2025-04-26,Diatagon,5,4,1,7439,1207.16
2025-04-26,Ganayon,5,4,1,1239,208.59
2025-04-26,Liatimco,5,4,1,2051,359.33
2025-04-26,Manyayay,5,4,1,2510,389.46
2025-04-26,Payasan,5,4,1,2584,405.7
2025-04-26,Poblacion,5,4,1,4533,745.05
2025-04-26,Saint Christine,5,4,1,3016,484.14
2025-04-26,San Pedro,5,4,1,1444,253.96
2025-04-26,San Isidro,5,4,1,1197,185.74
2025-04-27,Anibongan,6,4,1,1245,212.88
2025-04-27,Banahao,6,4,1,2578,420.05
2025-04-27,Ban-as,6,4,1,1732,281.08
2025-04-27,Baucawe,6,4,1,1475,246.57
2025-04-27,Diatagon,6,4,1,7439,1185.69
2025-04-27,Ganayon,6,4,1,1239,209.72
2025-04-27,Liatimco,6,4,1,2051,345.54
2025-04-27,Manyayay,6,4,1,2510,404.69
2025-04-27,Payasan,6,4,1,2584,434.73
2025-04-27,Poblacion,6,4,1,4533,734.9
2025-04-27,Saint Christine,6,4,1,3015,526.79
2025-04-27,San Pedro,6,4,1,1444,249.05
2025-04-27,San Isidro,6,4,1,1197,184.73
2025-04-28,Anibongan,0,4,0,1245,200.59
2025-04-28,Banahao,0,4,0,2577,413.22
2025-04-28,Ban-as,0,4,0,1732,260.78
2025-04-28,Baucawe,0,4,0,1475,233.24
2025-04-28,Diatagon,0,4,0,7439,1104.2
2025-04-28,Ganayon,0,4,0,1239,192.41
2025-04-28,Liatimco,0,4,0,2051,310.9
2025-04-28,Manyayay,0,4,0,2510,359.33
2025-04-28,Payasan,0,4,0,2584,384.14
2025-04-28,Poblacion,0,4,0,4533,663.49
2025-04-28,Saint Christine,0,4,0,3015,490.85
2025-04-28,San Pedro,0,4,0,1444,230.68
